province_code,province_name,district_code,district_name,ward_code,ward_name,ward_type,full_address
77,Bà Rịa - Vũng Tàu,753,Long Đất,26659,Long Điền,Thị trấn,"Thị trấn Long Điền, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26662,Long Hải,Thị trấn,"Thị trấn Long Hải, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26695,Long Tân,Xã,"Xã Long Tân, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26689,Phước Hải,Thị trấn,"Thị trấn Phước Hải, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26686,Phước Hội,Xã,"Xã Phước Hội, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26677,Phước Hưng,Xã,"Xã Phước Hưng, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26683,Phước Long Thọ,Xã,"Xã Phước Long Thọ, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26674,Phước Tỉnh,Xã,"Xã Phước Tỉnh, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,753,Long Đất,26668,Tam An,Xã,"Xã Tam An, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26728,Châu Pha,Xã,"Xã Châu Pha, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26725,Hắc Dịch,Phường,"Phường Hắc Dịch, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26719,Mỹ Xuân,Phường,"Phường Mỹ Xuân, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26704,Phú Mỹ,Phường,"Phường Phú Mỹ, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26713,Phước Hoà,Phường,"Phường Phước Hoà, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26722,Sông Xoài,Xã,"Xã Sông Xoài, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26710,Tân Hải,Phường,"Phường Tân Hải, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26707,Tân Hoà,Phường,"Phường Tân Hoà, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26716,Tân Phước,Phường,"Phường Tân Phước, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,754,Phú Mỹ,26731,Tóc Tiên,Xã,"Xã Tóc Tiên, Thành phố Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26506,1,Phường,"Phường 1, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26536,10,Phường,"Phường 10, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26539,11,Phường,"Phường 11, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26542,12,Phường,"Phường 12, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26509,2,Phường,"Phường 2, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26512,3,Phường,"Phường 3, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26515,4,Phường,"Phường 4, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26518,5,Phường,"Phường 5, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26524,7,Phường,"Phường 7, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26527,8,Phường,"Phường 8, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26530,9,Phường,"Phường 9, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26545,Long Sơn,Xã,"Xã Long Sơn, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26526,Nguyễn An Ninh,Phường,"Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26535,Rạch Dừa,Phường,"Phường Rạch Dừa, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26533,Thắng Nhất,Phường,"Phường Thắng Nhất, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26521,Thắng Nhì,Phường,"Phường Thắng Nhì, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,747,Vũng Tàu,26508,Thắng Tam,Phường,"Phường Thắng Tam, Thành phố Vũng Tàu, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26638,Bàu Lâm,Xã,"Xã Bàu Lâm, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26656,Bình Châu,Xã,"Xã Bình Châu, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26632,Bông Trang,Xã,"Xã Bông Trang, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26653,Bưng Riềng,Xã,"Xã Bưng Riềng, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26641,Hòa Bình,Xã,"Xã Hòa Bình, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26647,Hòa Hiệp,Xã,"Xã Hòa Hiệp, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26650,Hòa Hội,Xã,"Xã Hòa Hội, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26644,Hòa Hưng,Xã,"Xã Hòa Hưng, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26620,Phước Bửu,Thị trấn,"Thị trấn Phước Bửu, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26626,Phước Tân,Xã,"Xã Phước Tân, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26623,Phước Thuận,Xã,"Xã Phước Thuận, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26635,Tân Lâm,Xã,"Xã Tân Lâm, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
77,Bà Rịa - Vũng Tàu,751,Xuyên Mộc,26629,Xuyên Mộc,Xã,"Xã Xuyên Mộc, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu"
24,Bắc Giang,213,Bắc Giang,07738,Cảnh Thụy,Phường,"Phường Cảnh Thụy, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07231,Dĩnh Kế,Phường,"Phường Dĩnh Kế, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07441,Dĩnh Trì,Phường,"Phường Dĩnh Trì, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07228,Đa Mai,Phường,"Phường Đa Mai, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07750,Đồng Phúc,Xã,"Xã Đồng Phúc, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07696,Đồng Sơn,Phường,"Phường Đồng Sơn, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07747,Đồng Việt,Xã,"Xã Đồng Việt, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07735,Đức Giang,Xã,"Xã Đức Giang, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07210,Hoàng Văn Thụ,Phường,"Phường Hoàng Văn Thụ, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07690,Hương Gián,Phường,"Phường Hương Gián, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07723,Lãng Sơn,Xã,"Xã Lãng Sơn, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07216,Mỹ Độ,Phường,"Phường Mỹ Độ, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07207,Ngô Quyền,Phường,"Phường Ngô Quyền, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07681,Nham Biền,Phường,"Phường Nham Biền, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07708,Nội Hoàng,Phường,"Phường Nội Hoàng, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07702,Quỳnh Sơn,Xã,"Xã Quỳnh Sơn, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07705,Song Khê,Phường,"Phường Song Khê, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07222,Song Mai,Phường,"Phường Song Mai, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07682,Tân An,Phường,"Phường Tân An, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07717,Tân Liễu,Phường,"Phường Tân Liễu, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07687,Tân Mỹ,Phường,"Phường Tân Mỹ, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07699,Tân Tiến,Phường,"Phường Tân Tiến, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07201,Thọ Xương,Phường,"Phường Thọ Xương, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07729,Tiến Dũng,Xã,"Xã Tiến Dũng, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07711,Tiền Phong,Phường,"Phường Tiền Phong, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07213,Trần Phú,Phường,"Phường Trần Phú, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07720,Trí Yên,Xã,"Xã Trí Yên, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07741,Tư Mại,Xã,"Xã Tư Mại, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07714,Xuân Phú,Xã,"Xã Xuân Phú, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07225,Xương Giang,Phường,"Phường Xương Giang, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,213,Bắc Giang,07726,Yên Lư,Xã,"Xã Yên Lư, Thành phố Bắc Giang, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07525,Chũ,Phường,"Phường Chũ, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07561,Hồng Giang,Phường,"Phường Hồng Giang, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07552,Kiên Lao,Xã,"Xã Kiên Lao, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07558,Kiên Thành,Xã,"Xã Kiên Thành, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07600,Mỹ An,Xã,"Xã Mỹ An, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07603,Nam Dương,Xã,"Xã Nam Dương, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07612,Phượng Sơn,Phường,"Phường Phượng Sơn, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07576,Quý Sơn,Xã,"Xã Quý Sơn, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07549,Thanh Hải,Phường,"Phường Thanh Hải, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,224,Chũ,07579,Trù Hựu,Phường,"Phường Trù Hựu, Thị xã Chũ, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07870,Bắc Lý,Thị trấn,"Thị trấn Bắc Lý, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07882,Châu Minh,Xã,"Xã Châu Minh, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07861,Danh Thắng,Xã,"Xã Danh Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07867,Đoan Bái,Xã,"Xã Đoan Bái, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07879,Đông Lỗ,Xã,"Xã Đông Lỗ, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07816,Đồng Tiến,Xã,"Xã Đồng Tiến, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07822,Hoàng Vân,Xã,"Xã Hoàng Vân, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07858,Hợp Thịnh,Xã,"Xã Hợp Thịnh, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07849,Hùng Thái,Xã,"Xã Hùng Thái, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07876,Hương Lâm,Xã,"Xã Hương Lâm, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07846,Lương Phong,Xã,"Xã Lương Phong, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07885,Mai Đình,Xã,"Xã Mai Đình, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07864,Mai Trung,Xã,"Xã Mai Trung, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07831,Ngọc Sơn,Xã,"Xã Ngọc Sơn, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07843,Sơn Thịnh,Xã,"Xã Sơn Thịnh, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07840,Thắng,Thị trấn,"Thị trấn Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07855,Thường Thắng,Xã,"Xã Thường Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07825,Toàn Thắng,Xã,"Xã Toàn Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,223,Hiệp Hòa,07873,Xuân Cẩm,Xã,"Xã Xuân Cẩm, Huyện Hiệp Hòa, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07396,An Hà,Xã,"Xã An Hà, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07408,Dương Đức,Xã,"Xã Dương Đức, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07435,Đại Lâm,Xã,"Xã Đại Lâm, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07390,Đào Mỹ,Xã,"Xã Đào Mỹ, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07405,Hương Lạc,Xã,"Xã Hương Lạc, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07387,Hương Sơn,Xã,"Xã Hương Sơn, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07399,Kép,Thị trấn,"Thị trấn Kép, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07420,Mỹ Thái,Xã,"Xã Mỹ Thái, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07378,Nghĩa Hòa,Xã,"Xã Nghĩa Hòa, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07381,Nghĩa Hưng,Xã,"Xã Nghĩa Hưng, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07384,Quang Thịnh,Xã,"Xã Quang Thịnh, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07432,Tân Dĩnh,Xã,"Xã Tân Dĩnh, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07417,Tân Hưng,Xã,"Xã Tân Hưng, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07411,Tân Thanh,Xã,"Xã Tân Thanh, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07438,Thái Đào,Xã,"Xã Thái Đào, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07393,Tiên Lục,Xã,"Xã Tiên Lục, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07375,Vôi,Thị trấn,"Thị trấn Vôi, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07429,Xuân Hương,Xã,"Xã Xuân Hương, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,217,Lạng Giang,07426,Xương Lâm,Xã,"Xã Xương Lâm, Huyện Lạng Giang, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07513,Bắc Lũng,Xã,"Xã Bắc Lũng, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07462,Bảo Đài,Xã,"Xã Bảo Đài, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07459,Bảo Sơn,Xã,"Xã Bảo Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07492,Bình Sơn,Xã,"Xã Bình Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07519,Cẩm Lý,Xã,"Xã Cẩm Lý, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07480,Chu Điện,Xã,"Xã Chu Điện, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07483,Cương Sơn,Xã,"Xã Cương Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07522,Đan Hội,Xã,"Xã Đan Hội, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07444,Đồi Ngô,Thị trấn,"Thị trấn Đồi Ngô, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07450,Đông Hưng,Xã,"Xã Đông Hưng, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07453,Đông Phú,Xã,"Xã Đông Phú, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07504,Huyền Sơn,Xã,"Xã Huyền Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07501,Khám Lạng,Xã,"Xã Khám Lạng, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07495,Lan Mẫu,Xã,"Xã Lan Mẫu, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07510,Lục Sơn,Xã,"Xã Lục Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07486,Nghĩa Phương,Xã,"Xã Nghĩa Phương, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07477,Phương Sơn,Thị trấn,"Thị trấn Phương Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07456,Tam Dị,Xã,"Xã Tam Dị, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07465,Thanh Lâm,Xã,"Xã Thanh Lâm, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07468,Tiên Nha,Xã,"Xã Tiên Nha, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07471,Trường Giang,Xã,"Xã Trường Giang, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07507,Trường Sơn,Xã,"Xã Trường Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07489,Vô Tranh,Xã,"Xã Vô Tranh, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,218,Lục Nam,07498,Yên Sơn,Xã,"Xã Yên Sơn, Huyện Lục Nam, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07573,Biển Động,Thị trấn,"Thị trấn Biển Động, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07555,Biên Sơn,Xã,"Xã Biên Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07528,Cấm Sơn,Xã,"Xã Cấm Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07609,Đèo Gia,Xã,"Xã Đèo Gia, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07591,Đồng Cốc,Xã,"Xã Đồng Cốc, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07570,Giáp Sơn,Xã,"Xã Giáp Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07543,Hộ Đáp,Xã,"Xã Hộ Đáp, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07564,Kim Sơn,Xã,"Xã Kim Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07582,Phì Điền,Thị trấn,"Thị trấn Phì Điền, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07534,Phong Minh,Xã,"Xã Phong Minh, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07537,Phong Vân,Xã,"Xã Phong Vân, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07597,Phú Nhuận,Xã,"Xã Phú Nhuận, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07540,Sa Lý,Xã,"Xã Sa Lý, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07546,Sơn Hải,Xã,"Xã Sơn Hải, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07567,Tân Hoa,Xã,"Xã Tân Hoa, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07594,Tân Lập,Xã,"Xã Tân Lập, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07606,Tân Mộc,Xã,"Xã Tân Mộc, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07588,Tân Quang,Xã,"Xã Tân Quang, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,219,Lục Ngạn,07531,Tân Sơn,Xã,"Xã Tân Sơn, Huyện Lục Ngạn, Tỉnh Bắc Giang"
24,Bắc Giang,220,Sơn Động,07660,An Bá,Xã,"Xã An Bá, Huyện Sơn Động, Tỉnh Bắc Giang"
24,Bắc Giang,220,Sơn Động,07615,An Châu,Thị trấn,"Thị trấn An Châu, Huyện Sơn Động, Tỉnh Bắc Giang"
24,Bắc Giang,220,Sơn Động,07645,An Lạc,Xã,"Xã An Lạc, Huyện Sơn Động, Tỉnh Bắc Giang"
24,Bắc Giang,220,Sơn Động,07642,Cẩm Đàn,Xã,"Xã Cẩm Đàn, Huyện Sơn Động, Tỉnh Bắc Giang"
