province_code,province_name,ward_code,ward_name,ward_type,full_address
92,Cần Thơ,31261,Cờ Đỏ,Xã,"Xã Cờ Đỏ, Thành phố Cần Thơ"
92,Cần Thơ,31633,Cù Lao Dung,Xã,"Xã Cù Lao Dung, Thành phố Cần Thơ"
92,Cần Thơ,31561,Đại Hải,Xã,"Xã Đại Hải, Thành phố Cần Thơ"
92,Cần Thơ,31645,Đại Ngãi,Xã,"Xã Đại Ngãi, Thành phố Cần Thơ"
92,Cần Thơ,31411,Đại Thành,Phường,"Phường Đại Thành, Thành phố Cần Thơ"
92,Cần Thơ,31273,Đông Hiệp,Xã,"Xã Đông Hiệp, Thành phố Cần Thơ"
92,Cần Thơ,31369,Đông Phước,Xã,"Xã Đông Phước, Thành phố Cần Thơ"
92,Cần Thơ,31282,Đông Thuận,Xã,"Xã Đông Thuận, Thành phố Cần Thơ"
92,Cần Thơ,31726,Gia Hòa,Xã,"Xã Gia Hòa, Thành phố Cần Thơ"
92,Cần Thơ,31396,Hiệp Hưng,Xã,"Xã Hiệp Hưng, Thành phố Cần Thơ"
92,Cần Thơ,31570,Hồ Đắc Kiện,Xã,"Xã Hồ Đắc Kiện, Thành phố Cần Thơ"
92,Cần Thơ,31393,Hòa An,Xã,"Xã Hòa An, Thành phố Cần Thơ"
92,Cần Thơ,31338,Hỏa Lựu,Xã,"Xã Hỏa Lựu, Thành phố Cần Thơ"
92,Cần Thơ,31717,Hòa Tú,Xã,"Xã Hòa Tú, Thành phố Cần Thơ"
92,Cần Thơ,31201,Hưng Phú,Phường,"Phường Hưng Phú, Thành phố Cần Thơ"
92,Cần Thơ,31528,Kế Sách,Xã,"Xã Kế Sách, Thành phố Cần Thơ"
92,Cần Thơ,31789,Khánh Hòa,Phường,"Phường Khánh Hòa, Thành phố Cần Thơ"
92,Cần Thơ,31810,Lai Hòa,Xã,"Xã Lai Hòa, Thành phố Cần Thơ"
92,Cần Thơ,31759,Lâm Tân,Xã,"Xã Lâm Tân, Thành phố Cần Thơ"
92,Cần Thơ,31679,Lịch Hội Thượng,Xã,"Xã Lịch Hội Thượng, Thành phố Cần Thơ"
92,Cần Thơ,31675,Liêu Tú,Xã,"Xã Liêu Tú, Thành phố Cần Thơ"
92,Cần Thơ,31473,Long Bình,Phường,"Phường Long Bình, Thành phố Cần Thơ"
92,Cần Thơ,31579,Long Hưng,Xã,"Xã Long Hưng, Thành phố Cần Thơ"
92,Cần Thơ,31471,Long Mỹ,Phường,"Phường Long Mỹ, Thành phố Cần Thơ"
92,Cần Thơ,31639,Long Phú,Xã,"Xã Long Phú, Thành phố Cần Thơ"
92,Cần Thơ,31480,Long Phú 1,Phường,"Phường Long Phú 1, Thành phố Cần Thơ"
92,Cần Thơ,31183,Long Tuyền,Phường,"Phường Long Tuyền, Thành phố Cần Thơ"
92,Cần Thơ,31492,Lương Tâm,Xã,"Xã Lương Tâm, Thành phố Cần Thơ"
92,Cần Thơ,31591,Mỹ Hương,Xã,"Xã Mỹ Hương, Thành phố Cần Thơ"
92,Cần Thơ,31603,Mỹ Phước,Xã,"Xã Mỹ Phước, Thành phố Cần Thơ"
92,Cần Thơ,31753,Mỹ Quới,Phường,"Phường Mỹ Quới, Thành phố Cần Thơ"
92,Cần Thơ,31567,Mỹ Tú,Xã,"Xã Mỹ Tú, Thành phố Cần Thơ"
92,Cần Thơ,31684,Mỹ Xuyên,Phường,"Phường Mỹ Xuyên, Thành phố Cần Thơ"
92,Cần Thơ,31340,Ngã Bảy,Phường,"Phường Ngã Bảy, Thành phố Cần Thơ"
92,Cần Thơ,31732,Ngã Năm,Phường,"Phường Ngã Năm, Thành phố Cần Thơ"
92,Cần Thơ,31723,Ngọc Tố,Xã,"Xã Ngọc Tố, Thành phố Cần Thơ"
92,Cần Thơ,31315,Nhơn Ái,Xã,"Xã Nhơn Ái, Thành phố Cần Thơ"
92,Cần Thơ,31552,Nhơn Mỹ,Xã,"Xã Nhơn Mỹ, Thành phố Cần Thơ"
92,Cần Thơ,31708,Nhu Gia,Xã,"Xã Nhu Gia, Thành phố Cần Thơ"
92,Cần Thơ,31135,Ninh Kiều,Phường,"Phường Ninh Kiều, Thành phố Cần Thơ"
92,Cần Thơ,31153,Ô Môn,Phường,"Phường Ô Môn, Thành phố Cần Thơ"
92,Cần Thơ,31299,Phong Điền,Xã,"Xã Phong Điền, Thành phố Cần Thơ"
92,Cần Thơ,31537,Phong Nẫm,Xã,"Xã Phong Nẫm, Thành phố Cần Thơ"
92,Cần Thơ,31378,Phú Hữu,Xã,"Xã Phú Hữu, Thành phố Cần Thơ"
92,Cần Thơ,31756,Phú Lộc,Xã,"Xã Phú Lộc, Thành phố Cần Thơ"
92,Cần Thơ,31510,Phú Lợi,Phường,"Phường Phú Lợi, Thành phố Cần Thơ"
92,Cần Thơ,31569,Phú Tâm,Xã,"Xã Phú Tâm, Thành phố Cần Thơ"
92,Cần Thơ,31420,Phụng Hiệp,Xã,"Xã Phụng Hiệp, Thành phố Cần Thơ"
92,Cần Thơ,31162,Phước Thới,Phường,"Phường Phước Thới, Thành phố Cần Thơ"
92,Cần Thơ,31426,Phương Bình,Xã,"Xã Phương Bình, Thành phố Cần Thơ"
92,Cần Thơ,31507,Sóc Trăng,Phường,"Phường Sóc Trăng, Thành phố Cần Thơ"
92,Cần Thơ,31687,Tài Văn,Xã,"Xã Tài Văn, Thành phố Cần Thơ"
92,Cần Thơ,31147,Tân An,Phường,"Phường Tân An, Thành phố Cần Thơ"
92,Cần Thơ,31399,Tân Bình,Xã,"Xã Tân Bình, Thành phố Cần Thơ"
92,Cần Thơ,31342,Tân Hòa,Xã,"Xã Tân Hòa, Thành phố Cần Thơ"
92,Cần Thơ,31213,Tân Lộc,Phường,"Phường Tân Lộc, Thành phố Cần Thơ"
92,Cần Thơ,31741,Tân Long,Xã,"Xã Tân Long, Thành phố Cần Thơ"
92,Cần Thơ,31432,Tân Phước Hưng,Xã,"Xã Tân Phước Hưng, Thành phố Cần Thơ"
92,Cần Thơ,31666,Tân Thạnh,Xã,"Xã Tân Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,31231,Thạnh An,Xã,"Xã Thạnh An, Thành phố Cần Thơ"
92,Cần Thơ,31408,Thạnh Hòa,Xã,"Xã Thạnh Hòa, Thành phố Cần Thơ"
92,Cần Thơ,31249,Thạnh Phú,Xã,"Xã Thạnh Phú, Thành phố Cần Thơ"
92,Cần Thơ,31246,Thạnh Quới,Xã,"Xã Thạnh Quới, Thành phố Cần Thơ"
92,Cần Thơ,31699,Thạnh Thới An,Xã,"Xã Thạnh Thới An, Thành phố Cần Thơ"
92,Cần Thơ,31360,Thạnh Xuân,Xã,"Xã Thạnh Xuân, Thành phố Cần Thơ"
92,Cần Thơ,31174,Thới An Đông,Phường,"Phường Thới An Đông, Thành phố Cần Thơ"
92,Cần Thơ,31540,Thới An Hội,Xã,"Xã Thới An Hội, Thành phố Cần Thơ"
92,Cần Thơ,31264,Thới Hưng,Xã,"Xã Thới Hưng, Thành phố Cần Thơ"
92,Cần Thơ,31258,Thới Lai,Xã,"Xã Thới Lai, Thành phố Cần Thơ"
92,Cần Thơ,31157,Thới Long,Phường,"Phường Thới Long, Thành phố Cần Thơ"
92,Cần Thơ,31212,Thốt Nốt,Phường,"Phường Thốt Nốt, Thành phố Cần Thơ"
92,Cần Thơ,31582,Thuận Hòa,Xã,"Xã Thuận Hòa, Thành phố Cần Thơ"
92,Cần Thơ,31207,Thuận Hưng,Phường,"Phường Thuận Hưng, Thành phố Cần Thơ"
92,Cần Thơ,31673,Trần Đề,Xã,"Xã Trần Đề, Thành phố Cần Thơ"
92,Cần Thơ,31255,Trung Hưng,Xã,"Xã Trung Hưng, Thành phố Cần Thơ"
92,Cần Thơ,31217,Trung Nhứt,Phường,"Phường Trung Nhứt, Thành phố Cần Thơ"
92,Cần Thơ,31654,Trường Khánh,Xã,"Xã Trường Khánh, Thành phố Cần Thơ"
92,Cần Thơ,31309,Trường Long,Xã,"Xã Trường Long, Thành phố Cần Thơ"
92,Cần Thơ,31348,Trường Long Tây,Xã,"Xã Trường Long Tây, Thành phố Cần Thơ"
92,Cần Thơ,31288,Trường Thành,Xã,"Xã Trường Thành, Thành phố Cần Thơ"
92,Cần Thơ,31294,Trường Xuân,Xã,"Xã Trường Xuân, Thành phố Cần Thơ"
92,Cần Thơ,31333,Vị Tân,Phường,"Phường Vị Tân, Thành phố Cần Thơ"
92,Cần Thơ,31321,Vị Thanh,Phường,"Phường Vị Thanh, Thành phố Cần Thơ"
92,Cần Thơ,31465,Vị Thanh 1,Xã,"Xã Vị Thanh 1, Thành phố Cần Thơ"
92,Cần Thơ,31441,Vị Thủy,Xã,"Xã Vị Thủy, Thành phố Cần Thơ"
92,Cần Thơ,31783,Vĩnh Châu,Phường,"Phường Vĩnh Châu, Thành phố Cần Thơ"
92,Cần Thơ,31795,Vĩnh Hải,Xã,"Xã Vĩnh Hải, Thành phố Cần Thơ"
92,Cần Thơ,31777,Vĩnh Lợi,Xã,"Xã Vĩnh Lợi, Thành phố Cần Thơ"
92,Cần Thơ,31804,Vĩnh Phước,Phường,"Phường Vĩnh Phước, Thành phố Cần Thơ"
92,Cần Thơ,31232,Vĩnh Thạnh,Xã,"Xã Vĩnh Thạnh, Thành phố Cần Thơ"
92,Cần Thơ,31453,Vĩnh Thuận Đông,Xã,"Xã Vĩnh Thuận Đông, Thành phố Cần Thơ"
92,Cần Thơ,31237,Vĩnh Trinh,Xã,"Xã Vĩnh Trinh, Thành phố Cần Thơ"
92,Cần Thơ,31459,Vĩnh Tường,Xã,"Xã Vĩnh Tường, Thành phố Cần Thơ"
92,Cần Thơ,31489,Vĩnh Viễn,Xã,"Xã Vĩnh Viễn, Thành phố Cần Thơ"
92,Cần Thơ,31495,Xà Phiên,Xã,"Xã Xà Phiên, Thành phố Cần Thơ"
04,Cao Bằng,01708,Bạch Đằng,Xã,"Xã Bạch Đằng, Tỉnh Cao Bằng"
04,Cao Bằng,01321,Bảo Lạc,Xã,"Xã Bảo Lạc, Tỉnh Cao Bằng"
04,Cao Bằng,01290,Bảo Lâm,Xã,"Xã Bảo Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,01636,Bế Văn Đàn,Xã,"Xã Bế Văn Đàn, Tỉnh Cao Bằng"
04,Cao Bằng,01738,Ca Thành,Xã,"Xã Ca Thành, Tỉnh Cao Bằng"
04,Cao Bằng,01366,Cần Yên,Xã,"Xã Cần Yên, Tỉnh Cao Bằng"
04,Cao Bằng,01789,Canh Tân,Xã,"Xã Canh Tân, Tỉnh Cao Bằng"
04,Cao Bằng,01327,Cô Ba,Xã,"Xã Cô Ba, Tỉnh Cao Bằng"
04,Cao Bằng,01324,Cốc Pàng,Xã,"Xã Cốc Pàng, Tỉnh Cao Bằng"
04,Cao Bằng,01501,Đàm Thuỷ,Xã,"Xã Đàm Thuỷ, Tỉnh Cao Bằng"
04,Cao Bằng,01489,Đình Phong,Xã,"Xã Đình Phong, Tỉnh Cao Bằng"
04,Cao Bằng,01525,Đoài Dương,Xã,"Xã Đoài Dương, Tỉnh Cao Bằng"
04,Cao Bằng,01594,Độc Lập,Xã,"Xã Độc Lập, Tỉnh Cao Bằng"
04,Cao Bằng,01786,Đông Khê,Xã,"Xã Đông Khê, Tỉnh Cao Bằng"
04,Cao Bằng,01822,Đức Long,Xã,"Xã Đức Long, Tỉnh Cao Bằng"
04,Cao Bằng,01561,Hạ Lang,Xã,"Xã Hạ Lang, Tỉnh Cao Bằng"
04,Cao Bằng,01438,Hà Quảng,Xã,"Xã Hà Quảng, Tỉnh Cao Bằng"
04,Cao Bằng,01618,Hạnh Phúc,Xã,"Xã Hạnh Phúc, Tỉnh Cao Bằng"
04,Cao Bằng,01654,Hòa An,Xã,"Xã Hòa An, Tỉnh Cao Bằng"
04,Cao Bằng,01351,Hưng Đạo,Xã,"Xã Hưng Đạo, Tỉnh Cao Bằng"
04,Cao Bằng,01354,Huy Giáp,Xã,"Xã Huy Giáp, Tỉnh Cao Bằng"
04,Cao Bằng,01336,Khánh Xuân,Xã,"Xã Khánh Xuân, Tỉnh Cao Bằng"
04,Cao Bằng,01792,Kim Đồng,Xã,"Xã Kim Đồng, Tỉnh Cao Bằng"
04,Cao Bằng,01393,Lũng Nặm,Xã,"Xã Lũng Nặm, Tỉnh Cao Bằng"
04,Cao Bằng,01294,Lý Bôn,Xã,"Xã Lý Bôn, Tỉnh Cao Bằng"
04,Cao Bằng,01558,Lý Quốc,Xã,"Xã Lý Quốc, Tỉnh Cao Bằng"
04,Cao Bằng,01795,Minh Khai,Xã,"Xã Minh Khai, Tỉnh Cao Bằng"
04,Cao Bằng,01747,Minh Tâm,Xã,"Xã Minh Tâm, Tỉnh Cao Bằng"
04,Cao Bằng,01297,Nam Quang,Xã,"Xã Nam Quang, Tỉnh Cao Bằng"
04,Cao Bằng,01660,Nam Tuấn,Xã,"Xã Nam Tuấn, Tỉnh Cao Bằng"
04,Cao Bằng,01726,Nguyên Bình,Xã,"Xã Nguyên Bình, Tỉnh Cao Bằng"
04,Cao Bằng,01699,Nguyễn Huệ,Xã,"Xã Nguyễn Huệ, Tỉnh Cao Bằng"
04,Cao Bằng,01279,Nùng Trí Cao,Phường,"Phường Nùng Trí Cao, Tỉnh Cao Bằng"
04,Cao Bằng,01768,Phan Thanh,Xã,"Xã Phan Thanh, Tỉnh Cao Bằng"
04,Cao Bằng,01648,Phục Hòa,Xã,"Xã Phục Hòa, Tỉnh Cao Bằng"
04,Cao Bằng,01456,Quang Hán,Xã,"Xã Quang Hán, Tỉnh Cao Bằng"
04,Cao Bằng,01304,Quảng Lâm,Xã,"Xã Quảng Lâm, Tỉnh Cao Bằng"
04,Cao Bằng,01552,Quang Long,Xã,"Xã Quang Long, Tỉnh Cao Bằng"
04,Cao Bằng,01465,Quang Trung,Xã,"Xã Quang Trung, Tỉnh Cao Bằng"
04,Cao Bằng,01576,Quảng Uyên,Xã,"Xã Quảng Uyên, Tỉnh Cao Bằng"
04,Cao Bằng,01360,Sơn Lộ,Xã,"Xã Sơn Lộ, Tỉnh Cao Bằng"
04,Cao Bằng,01774,Tam Kim,Xã,"Xã Tam Kim, Tỉnh Cao Bằng"
04,Cao Bằng,01288,Tân Giang,Phường,"Phường Tân Giang, Tỉnh Cao Bằng"
04,Cao Bằng,01807,Thạch An,Xã,"Xã Thạch An, Tỉnh Cao Bằng"
04,Cao Bằng,01777,Thành Công,Xã,"Xã Thành Công, Tỉnh Cao Bằng"
04,Cao Bằng,01387,Thanh Long,Xã,"Xã Thanh Long, Tỉnh Cao Bằng"
04,Cao Bằng,01363,Thông Nông,Xã,"Xã Thông Nông, Tỉnh Cao Bằng"
04,Cao Bằng,01273,Thục Phán,Phường,"Phường Thục Phán, Tỉnh Cao Bằng"
04,Cao Bằng,01729,Tĩnh Túc,Xã,"Xã Tĩnh Túc, Tỉnh Cao Bằng"
04,Cao Bằng,01414,Tổng Cọt,Xã,"Xã Tổng Cọt, Tỉnh Cao Bằng"
04,Cao Bằng,01447,Trà Lĩnh,Xã,"Xã Trà Lĩnh, Tỉnh Cao Bằng"
04,Cao Bằng,01477,Trùng Khánh,Xã,"Xã Trùng Khánh, Tỉnh Cao Bằng"
04,Cao Bằng,01392,Trường Hà,Xã,"Xã Trường Hà, Tỉnh Cao Bằng"
04,Cao Bằng,01537,Vinh Quý,Xã,"Xã Vinh Quý, Tỉnh Cao Bằng"
04,Cao Bằng,01339,Xuân Trường,Xã,"Xã Xuân Trường, Tỉnh Cao Bằng"
04,Cao Bằng,01318,Yên Thổ,Xã,"Xã Yên Thổ, Tỉnh Cao Bằng"
48,Đà Nẵng,20458,A Vương,Xã,"Xã A Vương, Thành phố Đà Nẵng"
48,Đà Nẵng,20275,An Hải,Phường,"Phường An Hải, Thành phố Đà Nẵng"
48,Đà Nẵng,20305,An Khê,Phường,"Phường An Khê, Thành phố Đà Nẵng"
48,Đà Nẵng,20575,An Thắng,Phường,"Phường An Thắng, Thành phố Đà Nẵng"
48,Đà Nẵng,20308,Bà Nà,Xã,"Xã Bà Nà, Thành phố Đà Nẵng"
48,Đà Nẵng,20335,Bàn Thạch,Phường,"Phường Bàn Thạch, Thành phố Đà Nẵng"
48,Đà Nẵng,20710,Bến Giằng,Xã,"Xã Bến Giằng, Thành phố Đà Nẵng"
48,Đà Nẵng,20494,Bến Hiên,Xã,"Xã Bến Hiên, Thành phố Đà Nẵng"
48,Đà Nẵng,20260,Cẩm Lệ,Phường,"Phường Cẩm Lệ, Thành phố Đà Nẵng"
48,Đà Nẵng,20364,Chiên Đàn,Xã,"Xã Chiên Đàn, Thành phố Đà Nẵng"
48,Đà Nẵng,20635,Duy Nghĩa,Xã,"Xã Duy Nghĩa, Thành phố Đà Nẵng"
48,Đà Nẵng,20623,Duy Xuyên,Xã,"Xã Duy Xuyên, Thành phố Đà Nẵng"
48,Đà Nẵng,20333,Đặc khu Hoàng Sa,Xã,"Xã Đặc khu Hoàng Sa, Thành phố Đà Nẵng"
48,Đà Nẵng,20716,Đắc Pring,Xã,"Xã Đắc Pring, Thành phố Đà Nẵng"
48,Đà Nẵng,20500,Đại Lộc,Xã,"Xã Đại Lộc, Thành phố Đà Nẵng"
48,Đà Nẵng,20551,Điện Bàn,Phường,"Phường Điện Bàn, Thành phố Đà Nẵng"
48,Đà Nẵng,20557,Điện Bàn Bắc,Phường,"Phường Điện Bàn Bắc, Thành phố Đà Nẵng"
48,Đà Nẵng,20579,Điện Bàn Đông,Phường,"Phường Điện Bàn Đông, Thành phố Đà Nẵng"
48,Đà Nẵng,20569,Điện Bàn Tây,Xã,"Xã Điện Bàn Tây, Thành phố Đà Nẵng"
48,Đà Nẵng,20818,Đồng Dương,Xã,"Xã Đồng Dương, Thành phố Đà Nẵng"
48,Đà Nẵng,20467,Đông Giang,Xã,"Xã Đông Giang, Thành phố Đà Nẵng"
48,Đà Nẵng,20977,Đức Phú,Xã,"Xã Đức Phú, Thành phố Đà Nẵng"
48,Đà Nẵng,20587,Gò Nổi,Xã,"Xã Gò Nổi, Thành phố Đà Nẵng"
48,Đà Nẵng,20515,Hà Nha,Xã,"Xã Hà Nha, Thành phố Đà Nẵng"
48,Đà Nẵng,20242,Hải Châu,Phường,"Phường Hải Châu, Thành phố Đà Nẵng"
48,Đà Nẵng,20194,Hải Vân,Phường,"Phường Hải Vân, Thành phố Đà Nẵng"
48,Đà Nẵng,20779,Hiệp Đức,Xã,"Xã Hiệp Đức, Thành phố Đà Nẵng"
48,Đà Nẵng,20257,Hòa Cường,Phường,"Phường Hòa Cường, Thành phố Đà Nẵng"
48,Đà Nẵng,20200,Hòa Khánh,Phường,"Phường Hòa Khánh, Thành phố Đà Nẵng"
48,Đà Nẵng,20332,Hòa Tiến,Xã,"Xã Hòa Tiến, Thành phố Đà Nẵng"
48,Đà Nẵng,20320,Hòa Vang,Xã,"Xã Hòa Vang, Thành phố Đà Nẵng"
48,Đà Nẵng,20314,Hòa Xuân,Phường,"Phường Hòa Xuân, Thành phố Đà Nẵng"
48,Đà Nẵng,20410,Hội An,Phường,"Phường Hội An, Thành phố Đà Nẵng"
48,Đà Nẵng,20413,Hội An Đông,Phường,"Phường Hội An Đông, Thành phố Đà Nẵng"
48,Đà Nẵng,20401,Hội An Tây,Phường,"Phường Hội An Tây, Thành phố Đà Nẵng"
48,Đà Nẵng,20443,Hùng Sơn,Xã,"Xã Hùng Sơn, Thành phố Đà Nẵng"
48,Đà Nẵng,20350,Hương Trà,Phường,"Phường Hương Trà, Thành phố Đà Nẵng"
48,Đà Nẵng,20722,Khâm Đức,Xã,"Xã Khâm Đức, Thành phố Đà Nẵng"
48,Đà Nẵng,20704,La Dêê,Xã,"Xã La Dêê, Thành phố Đà Nẵng"
48,Đà Nẵng,20698,La Êê,Xã,"Xã La Êê, Thành phố Đà Nẵng"
48,Đà Nẵng,20875,Lãnh Ngọc,Xã,"Xã Lãnh Ngọc, Thành phố Đà Nẵng"
48,Đà Nẵng,20197,Liên Chiểu,Phường,"Phường Liên Chiểu, Thành phố Đà Nẵng"
48,Đà Nẵng,20707,Nam Giang,Xã,"Xã Nam Giang, Thành phố Đà Nẵng"
48,Đà Nẵng,20599,Nam Phước,Xã,"Xã Nam Phước, Thành phố Đà Nẵng"
48,Đà Nẵng,20944,Nam Trà My,Xã,"Xã Nam Trà My, Thành phố Đà Nẵng"
48,Đà Nẵng,20285,Ngũ Hành Sơn,Phường,"Phường Ngũ Hành Sơn, Thành phố Đà Nẵng"
48,Đà Nẵng,20656,Nông Sơn,Xã,"Xã Nông Sơn, Thành phố Đà Nẵng"
48,Đà Nẵng,20965,Núi Thành,Xã,"Xã Núi Thành, Thành phố Đà Nẵng"
48,Đà Nẵng,20392,Phú Ninh,Xã,"Xã Phú Ninh, Thành phố Đà Nẵng"
48,Đà Nẵng,20542,Phú Thuận,Xã,"Xã Phú Thuận, Thành phố Đà Nẵng"
48,Đà Nẵng,20740,Phước Chánh,Xã,"Xã Phước Chánh, Thành phố Đà Nẵng"
48,Đà Nẵng,20728,Phước Hiệp,Xã,"Xã Phước Hiệp, Thành phố Đà Nẵng"
48,Đà Nẵng,20734,Phước Năng,Xã,"Xã Phước Năng, Thành phố Đà Nẵng"
48,Đà Nẵng,20752,Phước Thành,Xã,"Xã Phước Thành, Thành phố Đà Nẵng"
48,Đà Nẵng,20770,Phước Trà,Xã,"Xã Phước Trà, Thành phố Đà Nẵng"
48,Đà Nẵng,20356,Quảng Phú,Phường,"Phường Quảng Phú, Thành phố Đà Nẵng"
48,Đà Nẵng,20669,Quế Phước,Xã,"Xã Quế Phước, Thành phố Đà Nẵng"
48,Đà Nẵng,20641,Quế Sơn,Xã,"Xã Quế Sơn, Thành phố Đà Nẵng"
48,Đà Nẵng,20662,Quế Sơn Trung,Xã,"Xã Quế Sơn Trung, Thành phố Đà Nẵng"
48,Đà Nẵng,20857,Sơn Cẩm Hà,Xã,"Xã Sơn Cẩm Hà, Thành phố Đà Nẵng"
48,Đà Nẵng,20263,Sơn Trà,Phường,"Phường Sơn Trà, Thành phố Đà Nẵng"
48,Đà Nẵng,20476,Sông Kôn,Xã,"Xã Sông Kôn, Thành phố Đà Nẵng"
48,Đà Nẵng,20485,Sông Vàng,Xã,"Xã Sông Vàng, Thành phố Đà Nẵng"
48,Đà Nẵng,20984,Tam Anh,Xã,"Xã Tam Anh, Thành phố Đà Nẵng"
48,Đà Nẵng,20992,Tam Hải,Xã,"Xã Tam Hải, Thành phố Đà Nẵng"
48,Đà Nẵng,20341,Tam Kỳ,Phường,"Phường Tam Kỳ, Thành phố Đà Nẵng"
48,Đà Nẵng,21004,Tam Mỹ,Xã,"Xã Tam Mỹ, Thành phố Đà Nẵng"
48,Đà Nẵng,20971,Tam Xuân,Xã,"Xã Tam Xuân, Thành phố Đà Nẵng"
48,Đà Nẵng,20434,Tân Hiệp,Xã,"Xã Tân Hiệp, Thành phố Đà Nẵng"
48,Đà Nẵng,20455,Tây Giang,Xã,"Xã Tây Giang, Thành phố Đà Nẵng"
48,Đà Nẵng,20380,Tây Hồ,Xã,"Xã Tây Hồ, Thành phố Đà Nẵng"
48,Đà Nẵng,20794,Thăng An,Xã,"Xã Thăng An, Thành phố Đà Nẵng"
48,Đà Nẵng,20791,Thăng Bình,Xã,"Xã Thăng Bình, Thành phố Đà Nẵng"
48,Đà Nẵng,20848,Thăng Điền,Xã,"Xã Thăng Điền, Thành phố Đà Nẵng"
48,Đà Nẵng,20827,Thăng Phú,Xã,"Xã Thăng Phú, Thành phố Đà Nẵng"
48,Đà Nẵng,20836,Thăng Trường,Xã,"Xã Thăng Trường, Thành phố Đà Nẵng"
48,Đà Nẵng,20878,Thạnh Bình,Xã,"Xã Thạnh Bình, Thành phố Đà Nẵng"
48,Đà Nẵng,20209,Thanh Khê,Phường,"Phường Thanh Khê, Thành phố Đà Nẵng"
48,Đà Nẵng,20695,Thạnh Mỹ,Xã,"Xã Thạnh Mỹ, Thành phố Đà Nẵng"
48,Đà Nẵng,20611,Thu Bồn,Xã,"Xã Thu Bồn, Thành phố Đà Nẵng"
48,Đà Nẵng,20506,Thượng Đức,Xã,"Xã Thượng Đức, Thành phố Đà Nẵng"
48,Đà Nẵng,20854,Tiên Phước,Xã,"Xã Tiên Phước, Thành phố Đà Nẵng"
48,Đà Nẵng,20920,Trà Đốc,Xã,"Xã Trà Đốc, Thành phố Đà Nẵng"
48,Đà Nẵng,20929,Trà Giáp,Xã,"Xã Trà Giáp, Thành phố Đà Nẵng"
48,Đà Nẵng,20938,Trà Leng,Xã,"Xã Trà Leng, Thành phố Đà Nẵng"
48,Đà Nẵng,20908,Trà Liên,Xã,"Xã Trà Liên, Thành phố Đà Nẵng"
48,Đà Nẵng,20950,Trà Linh,Xã,"Xã Trà Linh, Thành phố Đà Nẵng"
48,Đà Nẵng,20900,Trà My,Xã,"Xã Trà My, Thành phố Đà Nẵng"
48,Đà Nẵng,20923,Trà Tân,Xã,"Xã Trà Tân, Thành phố Đà Nẵng"
48,Đà Nẵng,20941,Trà Tập,Xã,"Xã Trà Tập, Thành phố Đà Nẵng"
48,Đà Nẵng,20959,Trà Vân,Xã,"Xã Trà Vân, Thành phố Đà Nẵng"
48,Đà Nẵng,20767,Việt An,Xã,"Xã Việt An, Thành phố Đà Nẵng"
48,Đà Nẵng,20539,Vu Gia,Xã,"Xã Vu Gia, Thành phố Đà Nẵng"
48,Đà Nẵng,20650,Xuân Phú,Xã,"Xã Xuân Phú, Thành phố Đà Nẵng"
66,Đắk Lắk,22045,Bình Kiến,Phường,"Phường Bình Kiến, Tỉnh Đắk Lắk"
66,Đắk Lắk,24235,Buôn Đôn,Xã,"Xã Buôn Đôn, Tỉnh Đắk Lắk"
66,Đắk Lắk,24305,Buôn Hồ,Phường,"Phường Buôn Hồ, Tỉnh Đắk Lắk"
66,Đắk Lắk,24133,Buôn Ma Thuột,Phường,"Phường Buôn Ma Thuột, Tỉnh Đắk Lắk"
66,Đắk Lắk,24340,Cư Bao,Phường,"Phường Cư Bao, Tỉnh Đắk Lắk"
66,Đắk Lắk,24436,Cư M'ta,Xã,"Xã Cư M'ta, Tỉnh Đắk Lắk"
66,Đắk Lắk,24280,Cư M’gar,Xã,"Xã Cư M’gar, Tỉnh Đắk Lắk"
66,Đắk Lắk,24313,Cư Pơng,Xã,"Xã Cư Pơng, Tỉnh Đắk Lắk"
66,Đắk Lắk,24415,Cư Prao,Xã,"Xã Cư Prao, Tỉnh Đắk Lắk"
66,Đắk Lắk,24478,Cư Pui,Xã,"Xã Cư Pui, Tỉnh Đắk Lắk"
66,Đắk Lắk,24406,Cư Yang,Xã,"Xã Cư Yang, Tỉnh Đắk Lắk"
66,Đắk Lắk,24301,Cuôr Đăng,Xã,"Xã Cuôr Đăng, Tỉnh Đắk Lắk"
66,Đắk Lắk,24454,Dang Kang,Xã,"Xã Dang Kang, Tỉnh Đắk Lắk"
66,Đắk Lắk,24346,Dliê Ya,Xã,"Xã Dliê Ya, Tỉnh Đắk Lắk"
66,Đắk Lắk,24561,Dray Bhăng,Xã,"Xã Dray Bhăng, Tỉnh Đắk Lắk"
66,Đắk Lắk,24568,Dur Kmăl,Xã,"Xã Dur Kmăl, Tỉnh Đắk Lắk"
66,Đắk Lắk,24595,Đắk Liêng,Xã,"Xã Đắk Liêng, Tỉnh Đắk Lắk"
66,Đắk Lắk,24598,Đắk Phơi,Xã,"Xã Đắk Phơi, Tỉnh Đắk Lắk"
66,Đắk Lắk,22258,Đông Hòa,Phường,"Phường Đông Hòa, Tỉnh Đắk Lắk"
66,Đắk Lắk,22081,Đồng Xuân,Xã,"Xã Đồng Xuân, Tỉnh Đắk Lắk"
